user_genome	classification	classification_color	Genome_size	Completeness	Contamination	checkM	checkM_ann	Cultured	ncbi_genome_category
T2108174075_concoct_bins_bin.51	Fusobacteriota	#4C4631	1896757	79.53	8.58	1	MQ	1	unclassified
T2108174086_metabat2_bins_bin.13	Fusobacteriota	#4C4631	2103179	96.53	6.46	1	MQ	1	classified
T2108174102_concoct_bins_bin.42	Fusobacteriota	#4C4631	2321941	96.06	5.974	1	MQ	1	classified
T2108174102_metabat2_bins_bin.25	Fusobacteriota	#4C4631	1036502	92.13	1.123	1	HQ	1	classified
T2108174123_concoct_bins_bin.93	Fusobacteriota	#4C4631	1186766	58.1	6.893	1	MQ	1	classified
1111525849861727_bin.19	Fusobacteriota	#4C4631	998376	51.24	1.17	1	MQ	1	classified
T2108173919_concoct_bins_bin.81	Fusobacteriota	#4C4631	894322	52.18	2.621	1	MQ	1	classified
T2108174074_concoct_bins_bin.4	Fusobacteriota	#4C4631	1102020	62.86	8.288	1	MQ	1	classified
1111525849755503_bin.35	Fusobacteriota	#4C4631	1018438	64.04	0	1	MQ	1	classified
T2108174085_concoct_bins_bin.60	Fusobacteriota	#4C4631	1329365	66.67	6.179	1	MQ	1	classified
T2108174006_concoct_bins_bin.44	Fusobacteriota	#4C4631	849102	53.35	2.73	1	MQ	1	classified
T2108173918_concoct_bins_bin.59	Fusobacteriota	#4C4631	1024521	50.75	3.37	1	MQ	1	classified
T2108173934_metabat2_bins_bin.118	Fusobacteriota	#4C4631	1601438	69.92	8.576	1	MQ	1	unclassified
T2108174122_maxbin2_bins_bin.66	Fusobacteriota	#4C4631	1866684	61.5	3.448	1	MQ	1	unclassified
T2108174062_concoct_bins_bin.94	Fusobacteriota	#4C4631	1454269	62.39	6.179	1	MQ	1	classified
T2108173934_metabat2_bins_bin.24	Fusobacteriota	#4C4631	1032056	52.92	0.862	1	MQ	1	classified
T2108174007_metabat2_bins_bin.62	Fusobacteriota	#4C4631	1086351	52.48	5.056	1	MQ	1	unclassified
1111525849486058_bin.33	Fusobacteriota	#4C4631	1769524	69.69	8.03	1	MQ	1	unclassified
1111525849479998_bin.38	Fusobacteriota	#4C4631	1299240	76.4	2.34	1	MQ	1	classified
1111525849755644_bin.10	Fusobacteriota	#4C4631	2002863	77.98	6.55	1	MQ	1	unclassified
1111525849862568_bin.54	Fusobacteriota	#4C4631	1130126	93.73	2.25	1	HQ	1	unclassified
T2107171973_concoct_bins_bin.15	Fusobacteriota	#4C4631	1913009	97.72	1.136	1	HQ	1	classified
T2107171992_metabat2_bins_bin.59	Fusobacteriota	#4C4631	1417618	84.26	3.651	1	MQ	1	classified
T2108173873_concoct_bins_bin.130	Myxococcota	#333333	9131980	89.6	5.304	1	MQ	1	unclassified
T2108173873_metabat2_bins_bin.24	Myxococcota	#333333	6430267	81.72	2.777	1	MQ	1	unclassified
T2108173873_metabat2_bins_bin.51	Myxococcota	#333333	7039284	77.66	7.1	1	MQ	1	unclassified
1111525849640249_bin.111	Myxococcota	#333333	10734450	91.77	5.16	1	MQ	1	unclassified
1111525849640249_bin.130	Myxococcota	#333333	6460478	93.33	2.58	1	HQ	1	unclassified
1111525849640249_bin.163	Myxococcota	#333333	9091983	95.48	7.8	1	MQ	1	unclassified
T2108173949_concoct_bins_bin.20	Myxococcota	#333333	6769367	93.33	6.129	1	MQ	1	unclassified
T2108173949_concoct_bins_bin.52	Myxococcota	#333333	12057363	94.83	5.77	1	MQ	1	unclassified
1111525849640249_bin.31	Myxococcota	#333333	8617579	96.63	5.81	1	MQ	1	unclassified
1111525849640249_bin.57	Myxococcota	#333333	9676999	90.9	3.57	1	HQ	1	unclassified
T2108174051_concoct_bins_bin.62	Myxococcota	#333333	12038142	95.48	5.483	1	MQ	1	unclassified
T2108174135_concoct_bins_bin.130	Myxococcota	#333333	5092942	92.36	1.935	1	HQ	1	unclassified
1111525849486576_bin.86	Myxococcota	#333333	4826196	61.72	2.03	1	MQ	1	unclassified
T2108173887_concoct_bins_bin.32	Myxococcota	#333333	7009293	73.85	5.98	1	MQ	1	unclassified
1111525849743575_bin.69_new	Myxococcota	#333333	3606265	50.45	0.65	1	MQ	1	unclassified
1111525849743575_bin.88	Myxococcota	#333333	4109499	52.11	5.04	1	MQ	1	unclassified
1111525849768216_bin.22	Myxococcota	#333333	5610720	73.68	7.99	1	MQ	1	unclassified
1111525849758776_bin.40	Myxococcota	#333333	8904176	95.48	5.99	1	MQ	1	unclassified
1111525849862568_bin.47	Myxococcota	#333333	6675199	92.69	7.74	1	MQ	1	unclassified
1111525849480988_bin.41	Myxococcota	#333333	6629238	92.69	6.47	1	MQ	1	unclassified
1111525849640249_bin.160	Patescibacteria	#A5D07F	1322537	76.39	0.93	1	MQ	1	unclassified
T2108174007_concoct_bins_bin.30	Patescibacteria	#A5D07F	1012430	82.75	5.606	1	MQ	1	unclassified
T2108174007_metabat2_bins_bin.26	Patescibacteria	#A5D07F	718944	79.49	0	1	MQ	1	unclassified
T2108174007_metabat2_bins_bin.36	Patescibacteria	#A5D07F	757657	80.36	0	1	MQ	1	classified
T2108174066_metabat2_bins_bin.5	Patescibacteria	#A5D07F	573404	77.85	0	1	MQ	1	classified
T2109198972_concoct_bins_bin.3	Patescibacteria	#A5D07F	772654	82.66	1.189	1	MQ	1	unclassified
1111525849640249_bin.19	Patescibacteria	#A5D07F	844887	63.14	1.71	1	MQ	1	unclassified
1111525849861985_bin.14	Patescibacteria	#A5D07F	658210	51.98	0	1	MQ	1	unclassified
T2107171984_metabat2_bins_bin.55	Patescibacteria	#A5D07F	709943	59.97	2.136	1	MQ	1	unclassified
1111525849861985_bin.3	Patescibacteria	#A5D07F	1043795	65.1	1.71	1	MQ	1	unclassified
T2108173874_maxbin2_bins_bin.114	Patescibacteria	#A5D07F	891516	66.3	7.836	1	MQ	1	unclassified
1111525849640573_bin.2	Patescibacteria	#A5D07F	1255675	66.67	0	1	MQ	1	unclassified
T2108173887_metabat2_bins_bin.156	Patescibacteria	#A5D07F	1226905	71.8	2.247	1	MQ	1	unclassified
T2108173873_metabat2_bins_bin.49	Patescibacteria	#A5D07F	637612	64.16	0	1	MQ	1	unclassified
T2108174006_concoct_bins_bin.101	Patescibacteria	#A5D07F	552512	57.67	2.659	1	MQ	1	classified
T2108173936_concoct_bins_bin.39	Patescibacteria	#A5D07F	592965	58.04	0.925	1	MQ	1	classified
T2107171970_concoct_bins_bin.49	Patescibacteria	#A5D07F	585819	67.43	1.123	1	MQ	1	unclassified
T2108174044_maxbin2_bins_bin.71	Patescibacteria	#A5D07F	755085	64.59	0.854	1	MQ	1	unclassified
T2108173886_metabat2_bins_bin.52	Patescibacteria	#A5D07F	603338	62.74	0	1	MQ	1	unclassified
T2108174062_concoct_bins_bin.136	Patescibacteria	#A5D07F	620527	61.53	0	1	MQ	1	unclassified
T2107172000_concoct_bins_bin.57	Patescibacteria	#A5D07F	642990	58.76	0.265	1	MQ	1	unclassified
T2108174144_concoct_bins_bin.114	Patescibacteria	#A5D07F	914737	61.25	8.119	1	MQ	1	unclassified
T2108174072_concoct_bins_bin.19	Patescibacteria	#A5D07F	773089	60.46	4.494	1	MQ	1	classified
T2108173918_metabat2_bins_bin.23	Patescibacteria	#A5D07F	692173	53.93	5.056	1	MQ	1	classified
T2108174122_concoct_bins_bin.115	Patescibacteria	#A5D07F	1041607	63.59	7.758	1	MQ	1	unclassified
T2108174098_concoct_bins_bin.122	Patescibacteria	#A5D07F	995332	72.31	2.808	1	MQ	1	classified
1111525849755644_bin.37	Patescibacteria	#A5D07F	1059219	62.81	8.54	1	MQ	1	unclassified
T2108173926_concoct_bins_bin.115	Patescibacteria	#A5D07F	558727	54.02	0.313	1	MQ	1	classified
T2108173934_metabat2_bins_bin.42	Patescibacteria	#A5D07F	860500	54.77	5.73	1	MQ	1	classified
1111525849480093_bin.50	Patescibacteria	#A5D07F	764252	56.21	1.45	1	MQ	1	unclassified
1111525849640249_bin.107	Patescibacteria	#A5D07F	825837	65.53	1.71	1	MQ	1	unclassified
1111525849771023_bin.22	Patescibacteria	#A5D07F	394610	51.95	1.72	1	MQ	1	unclassified
T2108174127_metabat2_bins_bin.35	Patescibacteria	#A5D07F	742480	60.42	7.335	1	MQ	1	unclassified
T2107171967_concoct_bins_bin.141	Patescibacteria	#A5D07F	792425	53.56	0	1	MQ	1	unclassified
T2107171967_maxbin2_bins_bin.86	Patescibacteria	#A5D07F	2672169	54.49	7.539	1	MQ	1	unclassified
T2108173922_concoct_bins_bin.161	Patescibacteria	#A5D07F	1060349	60.39	1.994	1	MQ	1	unclassified
T2108173866_concoct_bins_bin.63	Patescibacteria	#A5D07F	1054722	60.39	0.854	1	MQ	1	unclassified
MET0639_bin.10	Patescibacteria	#A5D07F	859150	60.8	0.93	1	MQ	1	unclassified
T2108173934_maxbin2_bins_bin.110	Patescibacteria	#A5D07F	1154285	62.82	1.804	1	MQ	1	unclassified
T2108174144_concoct_bins_bin.12	Patescibacteria	#A5D07F	1046837	60.39	0.854	1	MQ	1	unclassified
T2108174072_maxbin2_bins_bin.69	Patescibacteria	#A5D07F	744043	58.46	4.368	1	MQ	1	classified
T2108174072_metabat2_bins_bin.12	Patescibacteria	#A5D07F	613891	56	0	1	MQ	1	classified
T2108174007_metabat2_bins_bin.37	Patescibacteria	#A5D07F	734122	60.82	1.709	1	MQ	1	classified
T2108173937_concoct_bins_bin.107	Patescibacteria	#A5D07F	748549	52.96	7.264	1	MQ	1	unclassified
T2108174147_concoct_bins_bin.86	Patescibacteria	#A5D07F	839904	52.15	7.264	1	MQ	1	unclassified
T2108174081_concoct_bins_bin.123	Patescibacteria	#A5D07F	518012	52.72	2.231	1	MQ	1	classified
T2108173973_concoct_bins_bin.144	Patescibacteria	#A5D07F	491217	51.73	8	1	MQ	1	unclassified
T2108174007_metabat2_bins_bin.25	Patescibacteria	#A5D07F	765124	61.05	1.388	1	MQ	1	unclassified
1111525849663740_bin.19	Patescibacteria	#A5D07F	857621	59.31	0.85	1	MQ	1	classified
T2108174144_maxbin2_bins_bin.58	Patescibacteria	#A5D07F	922064	58.79	9.508	1	MQ	1	unclassified
T2108174075_metabat2_bins_bin.46	Patescibacteria	#A5D07F	524123	57.53	0	1	MQ	1	unclassified
T2108173872_concoct_bins_bin.73	Patescibacteria	#A5D07F	803114	63.81	4.693	1	MQ	1	unclassified
T2108174122_concoct_bins_bin.138	Patescibacteria	#A5D07F	862376	61.54	5.128	1	MQ	1	unclassified
T2108173889_maxbin2_bins_bin.34	Patescibacteria	#A5D07F	869316	54.93	1.709	1	MQ	1	unclassified
T2108173889_maxbin2_bins_bin.35	Patescibacteria	#A5D07F	840364	51.99	1.956	1	MQ	1	unclassified
1111525849640249_bin.2	Patescibacteria	#A5D07F	1235134	63.82	0.85	1	MQ	1	unclassified
1111525849640573_bin.1	Patescibacteria	#A5D07F	1062731	63.39	0.85	1	MQ	1	unclassified
DP1808006765_bin.12	Patescibacteria	#A5D07F	786881	60.34	6.9	1	MQ	1	unclassified
1111525849479998_bin.54	Patescibacteria	#A5D07F	866118	57.33	1.39	1	MQ	1	unclassified
T2108173889_maxbin2_bins_bin.41	Patescibacteria	#A5D07F	851558	68.94	1.724	1	MQ	1	unclassified
1111525849480213_bin.6	Patescibacteria	#A5D07F	952137	64.25	0.43	1	MQ	1	unclassified
1111525849640249_bin.161	Patescibacteria	#A5D07F	1089911	63.39	0	1	MQ	1	unclassified
T2108174135_maxbin2_bins_bin.2	Patescibacteria	#A5D07F	1066091	59.87	0	1	MQ	1	unclassified
1111525849640249_bin.5	Patescibacteria	#A5D07F	1137639	61.68	1.14	1	MQ	1	unclassified
1111525849640249_bin.37	Patescibacteria	#A5D07F	887428	61.55	2.97	1	MQ	1	unclassified
1111525849768216_bin.37	Patescibacteria	#A5D07F	819842	61.48	0.93	1	MQ	1	unclassified
1111525849862995_bin.31	Patescibacteria	#A5D07F	963232	66.82	1.85	1	MQ	1	unclassified
T2108173910_concoct_bins_bin.48	Patescibacteria	#A5D07F	1147619	64.24	1.01	1	MQ	1	unclassified
1111525849640249_bin.1	Patescibacteria	#A5D07F	1038980	65.38	0.85	1	MQ	1	unclassified
1111525849649875_bin.18	Patescibacteria	#A5D07F	916134	65.1	1.71	1	MQ	1	unclassified
1111525849480093_bin.11	Patescibacteria	#A5D07F	821946	65.53	2.56	1	MQ	1	unclassified
T2108173873_metabat2_bins_bin.100	Patescibacteria	#A5D07F	1188049	64.24	0.854	1	MQ	1	classified
1111525849767143_bin.5	Patescibacteria	#A5D07F	713130	73.43	2.59	1	MQ	1	unclassified
T2108174135_maxbin2_bins_bin.1	Patescibacteria	#A5D07F	841529	64.24	0	1	MQ	1	unclassified
T2108173874_metabat2_bins_bin.36	Patescibacteria	#A5D07F	965597	65.38	0	1	MQ	1	unclassified
T2108174127_metabat2_bins_bin.77	Patescibacteria	#A5D07F	878452	62.53	1.282	1	MQ	1	unclassified
T2108173898_metabat2_bins_bin.1	Patescibacteria	#A5D07F	664968	51.02	0.854	1	MQ	1	unclassified
1111525849736936_bin.15	Patescibacteria	#A5D07F	771575	62.07	0	1	MQ	1	classified
T2107171987_metabat2_bins_bin.31	Patescibacteria	#A5D07F	909610	65.38	1.709	1	MQ	1	unclassified
T2108173998_maxbin2_bins_bin.26	Patescibacteria	#A5D07F	2040091	58.37	8.007	1	MQ	1	unclassified
1111525849853811_bin.56	Patescibacteria	#A5D07F	950786	65.1	0.85	1	MQ	1	classified
1111525849743575_bin.66	Patescibacteria	#A5D07F	859093	62.54	0.85	1	MQ	1	unclassified
1111525849755644_bin.86	Patescibacteria	#A5D07F	1091004	76.85	0	1	MQ	1	classified
1111525849853811_bin.34	Patescibacteria	#A5D07F	1255976	85.12	2.25	1	MQ	1	unclassified
SMGC_450	Patescibacteria	#A5D07F	800256	84.48	3.04	1	MQ	1	classified
T2108173886_concoct_bins_bin.148	Planctomycetota	#DA78AC	5956330	99.93	1.123	1	HQ	1	classified
1111525849640249_bin.125	Planctomycetota	#DA78AC	6433705	91.86	4.65	1	HQ	1	unclassified
T2108173887_concoct_bins_bin.110	Planctomycetota	#DA78AC	6468638	81.83	4.662	1	MQ	1	unclassified
T2108173949_concoct_bins_bin.21	Planctomycetota	#DA78AC	5851362	98.88	3.333	1	HQ	1	classified
1111525849640249_bin.41	Planctomycetota	#DA78AC	8334210	98.88	4.49	1	HQ	1	unclassified
T2108174135_concoct_bins_bin.56	Planctomycetota	#DA78AC	5114824	94.31	4.235	1	HQ	1	unclassified
1111525849486576_bin.66	Planctomycetota	#DA78AC	4186512	56.52	2.49	1	MQ	1	unclassified
T2107171997_concoct_bins_bin.68	Planctomycetota	#DA78AC	3786665	55.15	1.666	1	MQ	1	unclassified
T2108173887_metabat2_bins_bin.196	Planctomycetota	#DA78AC	2769737	52.9	2.222	1	MQ	1	unclassified
1111525849758776_bin.22_new	Planctomycetota	#DA78AC	4090947	52.83	3.43	1	MQ	1	unclassified
1111525849737037_bin.9_new	Planctomycetota	#DA78AC	2591123	50.67	1.91	1	MQ	1	unclassified
1111525849853811_bin.40	Planctomycetota	#DA78AC	5483636	80.81	0	1	MQ	1	unclassified
1111525849861985_bin.43	Planctomycetota	#DA78AC	6919497	95.23	7.1	1	MQ	1	unclassified
1111525849861985_bin.74	Planctomycetota	#DA78AC	7749567	94.38	3.37	1	HQ	1	unclassified
1111525849486576_bin.29	Planctomycetota	#DA78AC	4335334	87.47	0	1	MQ	1	unclassified
1111525849486576_bin.41	Planctomycetota	#DA78AC	6111962	92.87	1.18	1	HQ	1	unclassified
1111525849475912_bin.33	Pseudomonadota	#848380	2699364	87.75	2.77	1	MQ	1	unclassified
1111525849640249_bin.109	Pseudomonadota	#848380	4222826	99.02	0.58	1	HQ	1	unclassified
T2108173863_metabat2_bins_bin.26	Pseudomonadota	#848380	4267817	87.24	7.21	1	MQ	1	classified
1111525849640249_bin.11	Pseudomonadota	#848380	1942708	95.59	0.65	1	HQ	1	unclassified
T2108173871_concoct_bins_bin.3	Pseudomonadota	#848380	2420786	99.61	0	1	HQ	1	classified
T2108173873_concoct_bins_bin.51	Pseudomonadota	#848380	2823876	80.3	5.823	1	MQ	1	unclassified
T2108173873_concoct_bins_bin.69	Pseudomonadota	#848380	2674179	75.15	2.094	1	MQ	1	unclassified
1111525849640249_bin.110	Pseudomonadota	#848380	4819339	99.84	0.03	1	HQ	1	unclassified
T2108173873_metabat2_bins_bin.66	Pseudomonadota	#848380	3315888	99.57	0.414	1	HQ	1	unclassified
T2108173874_maxbin2_bins_bin.18	Pseudomonadota	#848380	3303095	77.31	7.251	1	MQ	1	unclassified
T2108173874_metabat2_bins_bin.107	Pseudomonadota	#848380	3027955	84.06	9.632	1	MQ	1	unclassified
T2108173874_metabat2_bins_bin.122	Pseudomonadota	#848380	4781187	86.48	1.993	1	MQ	1	unclassified
T2108173874_metabat2_bins_bin.53	Pseudomonadota	#848380	2153339	95.8	0.869	1	HQ	1	unclassified
T2108173874_metabat2_bins_bin.94	Pseudomonadota	#848380	2081283	93.76	0	1	HQ	1	unclassified
T2108173880_concoct_bins_bin.13	Pseudomonadota	#848380	2990752	98.38	1.691	1	HQ	1	unclassified
T2108173881_concoct_bins_bin.126	Pseudomonadota	#848380	3560646	99.42	1.061	1	HQ	1	classified
1111525849640249_bin.114	Pseudomonadota	#848380	3868146	91.27	2.39	1	HQ	1	unclassified
T2108173881_metabat2_bins_bin.74	Pseudomonadota	#848380	3457249	99.67	1.355	1	HQ	1	classified
T2108173882_concoct_bins_bin.103	Pseudomonadota	#848380	5187623	98.11	1.553	1	HQ	1	classified
T2108173882_concoct_bins_bin.65	Pseudomonadota	#848380	3070311	99.5	0.478	1	HQ	1	unclassified
T2108173882_metabat2_bins_bin.79	Pseudomonadota	#848380	3405837	98.55	1.16	1	HQ	1	unclassified
T2108173883_concoct_bins_bin.1	Pseudomonadota	#848380	3032602	80.94	5.217	1	MQ	1	unclassified
T2108173883_concoct_bins_bin.110	Pseudomonadota	#848380	1452114	77.35	2.217	1	MQ	1	unclassified
T2108173883_concoct_bins_bin.113	Pseudomonadota	#848380	1866043	77.31	4.805	1	MQ	1	unclassified
T2108173883_metabat2_bins_bin.12	Pseudomonadota	#848380	3011547	95.15	1.344	1	HQ	1	unclassified
T2108173883_metabat2_bins_bin.16	Pseudomonadota	#848380	3007024	78.3	2.624	1	MQ	1	unclassified
1111525849640249_bin.12	Pseudomonadota	#848380	4368993	97.51	1.64	1	HQ	1	unclassified
T2108173883_metabat2_bins_bin.43	Pseudomonadota	#848380	3979651	97.22	0.505	1	HQ	1	classified
T2108173883_metabat2_bins_bin.61	Pseudomonadota	#848380	3307013	86.69	3.531	1	MQ	1	classified
T2108173886_concoct_bins_bin.19	Pseudomonadota	#848380	3660018	98.2	1.414	1	HQ	1	unclassified
T2108173886_metabat2_bins_bin.36	Pseudomonadota	#848380	3057129	97.4	0.822	1	HQ	1	unclassified
T2108173887_concoct_bins_bin.178	Pseudomonadota	#848380	1964577	94.5	2.445	1	HQ	1	unclassified
1111525849640249_bin.127	Pseudomonadota	#848380	5849309	97.2	3.18	1	HQ	1	unclassified
T2108173887_concoct_bins_bin.28	Pseudomonadota	#848380	2066242	97.8	2.197	1	HQ	1	unclassified
T2108173887_concoct_bins_bin.53	Pseudomonadota	#848380	5204344	94.77	1.772	1	HQ	1	unclassified
T2108173887_maxbin2_bins_bin.89	Pseudomonadota	#848380	2625843	84.04	3.744	1	MQ	1	unclassified
T2108173887_metabat2_bins_bin.162	Pseudomonadota	#848380	2655133	86.63	1.279	1	MQ	1	unclassified
T2108173887_metabat2_bins_bin.174	Pseudomonadota	#848380	2599576	99.45	0.039	1	HQ	1	classified
T2108173887_metabat2_bins_bin.33	Pseudomonadota	#848380	3278731	88.48	3.619	1	MQ	1	unclassified
T2108173887_metabat2_bins_bin.76	Pseudomonadota	#848380	2610289	76.16	2.971	1	MQ	1	unclassified
T2108173887_metabat2_bins_bin.93	Pseudomonadota	#848380	2660039	76.33	2.986	1	MQ	1	unclassified
1111525849478674_bin.30	Pseudomonadota	#848380	3619033	99.68	1.88	1	HQ	1	unclassified
T2108173892_concoct_bins_bin.64	Pseudomonadota	#848380	2368784	98.04	0.434	1	HQ	1	unclassified
T2108173892_metabat2_bins_bin.26	Pseudomonadota	#848380	2223475	88.98	2.972	1	MQ	1	unclassified
T2108173894_concoct_bins_bin.72	Pseudomonadota	#848380	2997068	97.66	4.151	1	HQ	1	unclassified
T2108173894_metabat2_bins_bin.31	Pseudomonadota	#848380	2013602	87.16	2.494	1	MQ	1	unclassified
T2108173894_metabat2_bins_bin.32	Pseudomonadota	#848380	2222247	96.32	0.775	1	HQ	1	classified
T2108173895_concoct_bins_bin.73	Pseudomonadota	#848380	2191326	84.78	5.8	1	MQ	1	unclassified
1111525849640249_bin.140	Pseudomonadota	#848380	4427761	99.81	1.22	1	HQ	1	unclassified
T2108173902_concoct_bins_bin.50	Pseudomonadota	#848380	4807865	98.65	0.573	1	HQ	1	unclassified
T2108173902_metabat2_bins_bin.50	Pseudomonadota	#848380	4935344	82.3	1.908	1	MQ	1	unclassified
T2108173904_concoct_bins_bin.130	Pseudomonadota	#848380	3048150	81.16	9.874	1	MQ	1	unclassified
T2108173905_metabat2_bins_bin.10	Pseudomonadota	#848380	3146976	75.49	7.711	1	MQ	1	classified
T2108173906_maxbin2_bins_bin.19	Pseudomonadota	#848380	8728680	89.99	3.027	1	MQ	1	classified
1111525849640249_bin.144	Pseudomonadota	#848380	1206530	89.25	0	1	MQ	1	unclassified
T2108173910_metabat2_bins_bin.44	Pseudomonadota	#848380	3059390	93.83	2.984	1	HQ	1	classified
T2108173911_concoct_bins_bin.4	Pseudomonadota	#848380	2897758	82.77	3.106	1	MQ	1	classified
T2108173911_concoct_bins_bin.87	Pseudomonadota	#848380	3856246	85.61	1.863	1	MQ	1	unclassified
T2108173912_metabat2_bins_bin.21	Pseudomonadota	#848380	3189609	100	0.449	1	HQ	1	unclassified
T2108173913_concoct_bins_bin.135	Pseudomonadota	#848380	3920222	97.21	1.313	1	HQ	1	unclassified
T2108173913_concoct_bins_bin.44	Pseudomonadota	#848380	3642623	95.67	1.235	1	HQ	1	unclassified
T2108173913_metabat2_bins_bin.75	Pseudomonadota	#848380	3498650	94.92	1.06	1	HQ	1	classified
T2108173915_concoct_bins_bin.49	Pseudomonadota	#848380	5650605	95.33	4.01	1	HQ	1	unclassified
T2108173918_concoct_bins_bin.74	Pseudomonadota	#848380	2550232	92.38	4.166	1	HQ	1	unclassified
T2108173918_metabat2_bins_bin.41	Pseudomonadota	#848380	4638428	85.67	5.255	1	MQ	1	unclassified
1111525849640249_bin.152	Pseudomonadota	#848380	2228051	94.58	1.09	1	HQ	1	unclassified
T2108173918_metabat2_bins_bin.54	Pseudomonadota	#848380	5584224	98.58	1.008	1	HQ	1	classified
T2108173919_concoct_bins_bin.33	Pseudomonadota	#848380	2020815	98.68	2.46	1	HQ	1	classified
T2108173920_concoct_bins_bin.45	Pseudomonadota	#848380	2896087	76.01	2.4	1	MQ	1	unclassified
T2108173920_concoct_bins_bin.60	Pseudomonadota	#848380	2035439	84.36	2.684	1	MQ	1	unclassified
T2108173920_metabat2_bins_bin.10	Pseudomonadota	#848380	2329539	87.41	2.706	1	MQ	1	unclassified
1111525849640249_bin.157	Pseudomonadota	#848380	7049942	92.25	2.63	1	HQ	1	unclassified
1111525849640249_bin.159	Pseudomonadota	#848380	3971227	91.86	4.71	1	HQ	1	unclassified
1111525849478674_bin.4	Pseudomonadota	#848380	1907947	90.43	0.16	1	HQ	1	unclassified
T2108173926_concoct_bins_bin.110	Pseudomonadota	#848380	2126367	84.66	4.984	1	MQ	1	unclassified
T2108173926_concoct_bins_bin.56	Pseudomonadota	#848380	4324923	98.83	1.231	1	HQ	1	unclassified
T2108173934_concoct_bins_bin.116	Pseudomonadota	#848380	6401956	99.56	2.255	1	HQ	1	classified
T2108173934_concoct_bins_bin.135	Pseudomonadota	#848380	5157984	100	1.066	1	HQ	1	classified
1111525849640249_bin.22	Pseudomonadota	#848380	4209782	84.05	3.74	1	MQ	1	unclassified
1111525849640249_bin.23	Pseudomonadota	#848380	5958117	77.59	0	1	MQ	1	unclassified
T2108173938_metabat2_bins_bin.5	Pseudomonadota	#848380	2606217	99.02	0.974	1	HQ	1	classified
T2108173941_metabat2_bins_bin.61	Pseudomonadota	#848380	3375652	92.64	1.616	1	HQ	1	classified
T2108173943_concoct_bins_bin.144	Pseudomonadota	#848380	4701911	99.95	1.321	1	HQ	1	unclassified
1111525849640249_bin.24	Pseudomonadota	#848380	2140604	93.63	0.01	1	HQ	1	unclassified
T2108173943_maxbin2_bins_bin.3	Pseudomonadota	#848380	2867623	90.8	2.38	1	HQ	1	unclassified
T2108173943_metabat2_bins_bin.35	Pseudomonadota	#848380	6210488	90.22	1.325	1	HQ	1	unclassified
T2108173943_metabat2_bins_bin.74	Pseudomonadota	#848380	3078829	90.74	2.117	1	HQ	1	unclassified
T2108173944_concoct_bins_bin.85	Pseudomonadota	#848380	6866708	99.84	0.778	1	HQ	1	classified
T2108173944_metabat2_bins_bin.5	Pseudomonadota	#848380	4424526	99.59	0.614	1	HQ	1	unclassified
T2108173944_metabat2_bins_bin.79	Pseudomonadota	#848380	4892834	79.68	3.733	1	MQ	1	unclassified
1111525849640249_bin.29	Pseudomonadota	#848380	4348562	95.74	8.57	1	MQ	1	unclassified
T2108173945_concoct_bins_bin.93	Pseudomonadota	#848380	3859089	99.63	0.17	1	HQ	1	unclassified
T2108173946_concoct_bins_bin.6	Pseudomonadota	#848380	3833978	99.35	0.974	1	HQ	1	unclassified
1111525849640249_bin.3	Pseudomonadota	#848380	3217566	99.13	2.89	1	HQ	1	unclassified
